Product_ID,Community_ID
190209,0
543601,0
430437,0
230688,0
545318,0
392486,0
330714,0
235297,0
547541,0
514687,0
112384,0
83092,0
7640,0
128867,0
546617,0
528699,0
247068,0
229199,0
415530,0
22059,0
81730,0
281160,0
298379,0
207886,0
268595,0
547564,0
81755,0
221079,0
329277,0
237648,0
545904,0
548271,0
59292,0
544746,0
545460,0
213438,0
260120,0
93741,0
44909,0
407865,0
258071,0
99171,0
474706,0
546294,0
20185,0
544182,0
145038,0
474145,0
546755,0
369051,0
508336,0
393785,0
70904,0
182967,0
119186,0
542542,0
3785,0
162936,0
263238,0
138648,0
20157,0
73860,0
49792,0
415112,0
543237,0
210904,0
490297,0
167761,0
154153,0
223531,0
272062,0
333549,0
267896,0
417434,0
393142,0
483359,0
314913,0
548351,0
341219,0
340883,0
344670,0
164753,0
547747,0
2302,0
548050,0
316020,0
155722,0
153762,0
408156,0
145575,0
494790,0
168789,0
152128,0
40211,0
118289,0
510629,0
259605,0
1880,0
181726,0
154552,0
544789,0
543209,0
523523,0
365158,0
250093,0
544895,0
258137,0
546069,0
450342,0
118454,0
20481,0
176554,0
190882,0
546978,0
121377,0
43596,0
323776,0
66799,0
534719,0
545070,0
81138,0
475917,0
81516,0
48440,0
546969,0
544705,0
544115,0
284458,0
423403,0
544865,0
364720,0
263246,0
63460,0
17094,0
545035,0
50467,0
356642,0
547704,0
60865,0
282711,0
148014,0
52504,0
165811,0
546355,0
125368,0
27739,0
168793,0
118607,0
542854,0
395539,0
44790,0
195774,0
268273,0
391378,0
54298,0
55992,0
517058,0
176210,0
137584,0
407864,0
177369,0
82740,0
190786,0
276668,0
545637,0
538139,0
153771,0
444119,0
411185,0
15156,0
219935,0
133619,0
236504,0
484093,0
327124,0
431508,0
90574,0
452056,0
513795,0
141164,0
493906,0
223885,0
218402,0
943,0
225951,0
323988,0
543728,0
546079,0
480990,0
208756,0
394739,0
397507,0
50239,0
211905,0
546915,0
227635,0
85371,0
425968,0
539092,0
437665,0
278588,0
167787,0
134883,0
489507,0
533212,0
365862,0
542486,0
67910,0
545435,0
100411,0
233636,0
153690,0
545294,0
228560,0
293367,0
486465,0
191687,0
373964,0
200470,0
432691,0
106154,0
335027,0
333207,0
55536,0
547977,0
504438,0
236507,0
362801,0
361093,0
413822,0
142629,0
88852,0
53889,0
547538,0
393792,0
272883,0
120707,0
9589,0
153116,0
108165,0
544674,0
364514,0
280000,0
361643,0
167287,0
139320,0
542815,0
253136,0
212714,0
49539,0
462238,0
155616,0
523987,0
140264,0
88782,0
394968,0
546808,0
522787,0
264332,0
139930,0
361533,0
54534,0
544184,0
439294,0
437907,0
262532,0
108419,0
186890,0
323956,0
189854,0
544433,0
129457,0
479601,0
544621,0
333360,0
298311,0
273241,0
388328,0
164172,0
182093,0
200581,0
545266,0
202784,0
259655,0
545037,0
478155,0
67441,0
273617,0
67805,0
74989,0
215616,0
255934,0
293218,0
546201,0
356247,0
91466,0
188322,0
23453,0
168101,0
395905,0
28232,0
501217,0
172493,0
297303,0
289707,0
269631,0
358886,0
547079,0
91663,0
299471,0
424805,0
547981,0
172773,0
16531,0
482902,0
544377,0
373472,0
308393,0
14499,0
122424,0
73649,0
35869,0
534068,0
12614,0
547898,0
157008,0
83286,0
167609,0
516732,0
154058,0
431387,0
498643,0
547042,0
251283,0
512709,0
363423,0
151464,0
373671,0
160469,0
417996,0
233922,0
152126,0
516688,0
148055,0
290776,0
86702,0
30127,0
137334,0
161904,0
494614,0
346834,0
54034,0
546442,0
234805,0
301595,0
434186,0
518015,0
59301,0
276545,0
490004,0
301207,0
46979,0
243614,0
115675,0
119052,0
547476,0
1177,0
537924,0
544136,0
118474,0
546967,0
70196,0
151460,0
254316,0
143307,0
109812,0
138335,0
328528,0
317967,0
261363,0
380157,0
193342,0
548289,0
209748,0
521457,0
162945,0
18145,0
65536,0
44458,0
293002,0
475659,0
538486,0
174554,0
323627,0
254637,0
54038,0
283674,0
460852,0
18759,0
288595,0
151470,0
546930,0
390367,0
182261,0
533143,0
326752,0
103793,0
528893,0
25164,0
199956,0
539018,0
155613,0
36386,0
401,0
496565,0
361686,0
80896,0
82048,0
435053,0
538773,0
265676,0
195972,0
184387,0
193148,0
542442,0
12407,0
86513,0
63660,0
221084,0
484036,0
280564,0
445126,0
280793,0
548004,0
340604,0
57823,0
29037,0
329400,0
38133,0
80041,0
89317,0
21699,0
336824,0
517700,0
128771,0
293737,0
537086,0
82896,0
182235,0
485069,0
322202,0
68066,0
90098,0
546916,0
433790,0
138306,0
545087,0
259214,0
53127,0
430962,0
545930,0
45519,0
317115,0
151436,0
60535,0
494649,0
144695,0
67090,0
214166,0
464332,0
102071,0
127563,0
544597,0
241011,0
3369,0
331472,0
112838,0
22849,0
140598,0
260869,0
68096,0
484949,0
395324,0
350043,0
501714,0
102418,0
74127,0
536953,0
547081,0
48631,0
542846,0
98005,0
216649,0
184144,0
545405,0
98690,0
229146,0
4024,0
546420,0
512913,0
105561,0
182763,0
69852,0
464210,0
399543,0
66992,0
400237,0
233208,0
26935,0
265386,0
224493,0
525698,0
122244,0
486738,0
443329,0
547041,0
185840,0
548352,0
314551,0
544622,0
542772,0
372287,0
281407,0
64444,0
546600,0
524285,0
251203,0
187921,0
38952,0
461820,0
548328,0
35111,0
488493,0
474100,0
547043,0
470017,0
271632,0
196458,0
174120,0
545235,0
3795,0
545704,0
502969,0
546283,0
5406,0
203548,0
312630,0
206489,0
100530,0
525148,0
547906,0
287547,0
189183,0
548339,0
97405,0
469383,0
403126,0
182765,0
545698,0
547922,0
444869,0
312282,0
231820,0
417534,0
4018,0
105251,0
436649,0
170280,0
547155,0
62695,0
155489,0
35132,0
544084,0
50794,0
342580,0
317789,0
155521,0
153860,0
58840,0
414216,0
50242,0
448881,0
272579,0
271521,0
13602,0
544607,0
544456,0
63492,0
72268,0
301715,0
178251,0
20182,0
159122,0
142480,0
79812,0
53350,0
231768,0
182971,0
494379,0
348713,0
470611,0
437979,0
547435,0
261872,0
176741,0
182025,0
542476,0
122141,0
478442,0
518663,0
420041,0
544189,0
260631,0
547860,0
40082,0
314094,0
511041,0
445115,0
544519,0
245708,0
76801,0
69340,0
942,0
200697,0
548127,0
222483,0
95349,0
524985,0
534441,0
1670,0
517320,0
194697,0
255991,0
535922,0
21681,0
302128,0
56484,0
434191,0
241510,0
525904,0
260082,0
534513,0
385299,0
108421,0
548392,0
534055,0
11483,0
385006,0
438856,0
99208,0
229730,0
481741,0
45450,0
544180,0
547578,0
355746,0
239576,0
27960,0
74839,0
277932,0
534722,0
350423,0
192337,0
192581,0
339054,0
532165,0
190156,0
62480,0
364680,0
209666,0
197795,0
138964,0
329687,0
81566,0
272071,0
274729,0
535845,0
167565,0
545604,0
463829,0
210313,0
85276,0
10758,0
78036,0
528476,0
169873,0
316085,0
202855,0
269621,0
534436,0
164916,0
65261,0
544761,0
104379,0
72080,0
38131,0
405204,0
388088,0
397240,0
289460,0
207128,0
126000,0
466427,0
102373,0
545824,0
88259,0
427974,0
525226,0
548278,0
365404,0
36733,0
71277,0
482371,0
416486,0
3313,0
375403,0
79879,0
445934,0
305912,0
502055,0
542401,0
89372,0
151697,0
54525,0
539354,0
461608,0
544653,0
164058,0
59556,0
150768,0
92974,0
204437,0
134460,0
528545,0
369729,0
208382,0
320499,0
537632,0
281550,0
332301,0
326389,0
96703,0
426628,0
231106,0
194052,0
294994,0
457968,0
546107,0
170513,0
109822,0
136839,0
230031,0
522210,0
237247,0
128998,0
330159,0
54575,0
21329,0
545287,0
502193,0
91359,0
368729,0
262580,0
175280,0
141504,0
546845,0
304484,0
188977,0
149412,0
456129,0
286851,0
363209,0
545547,0
548029,0
219597,0
190852,0
530142,0
24129,0
544822,0
472504,0
94852,0
366872,0
366813,0
511631,0
472952,0
44454,0
78202,0
254202,0
516115,0
12328,0
470174,0
351531,0
70707,0
257408,0
100993,0
413573,0
530897,0
116450,0
64736,0
60092,0
545198,0
113470,0
278003,0
5460,0
213615,0
159663,0
543818,0
260078,0
58878,0
397086,0
97898,0
270547,0
514359,0
294612,0
544821,0
289764,0
287879,0
82573,0
226669,0
544238,0
243294,0
162139,0
115057,0
372136,0
526800,0
234444,0
320188,0
215209,0
459900,0
544196,0
530587,0
114307,0
186979,0
545590,0
466077,0
42352,0
255110,0
438730,0
468166,0
256122,0
537497,0
528329,0
260424,0
119352,0
545219,0
495804,0
284665,0
334148,0
124779,0
141907,0
545571,0
507902,0
351274,0
163946,0
285616,0
547260,0
178753,0
163144,0
44936,0
262484,0
547751,0
102696,0
473087,0
544321,0
4802,0
75329,0
547135,0
224132,0
154936,0
351271,0
219350,0
547056,0
81408,0
19816,0
62968,0
546196,0
476837,0
280561,0
38279,0
210854,0
547783,0
301899,0
187361,0
548217,0
464426,0
69209,0
82091,0
544195,0
11671,0
222098,0
476365,0
452435,0
393452,0
233545,0
277612,0
104265,0
493028,0
547344,0
59296,0
531343,0
205826,0
172563,0
234798,0
360295,0
158365,0
102656,0
446818,0
158727,0
357628,0
107144,0
134513,0
347610,0
56846,0
265731,0
445524,0
470669,0
220245,0
186376,0
276034,0
102836,0
185946,0
367311,0
301581,0
201355,0
98498,0
546768,0
161823,0
544996,0
343019,0
450614,0
33258,0
180424,0
474128,0
347855,0
223776,0
229820,0
191670,0
303101,0
466274,0
545679,0
379118,0
95230,0
83202,0
364681,0
261010,0
197825,0
417953,0
116672,0
106982,0
389136,0
202005,0
16632,0
346710,0
471033,0
217705,0
78249,0
323433,0
544978,0
407643,0
239511,0
293095,0
157128,0
461484,0
341498,0
532309,0
312860,0
355604,0
348632,0
64654,0
217662,0
516348,0
171884,0
245193,0
547776,0
545472,0
131198,0
137383,0
545694,0
482390,0
36084,0
296646,0
405385,0
13656,0
178759,0
504085,0
167119,0
74317,0
274721,0
158135,0
267891,0
152642,0
144318,0
221085,0
27326,0
479022,0
487946,0
275688,0
5449,0
110602,0
138259,0
531725,0
546821,0
49814,0
107910,0
155084,0
544466,0
485344,0
545159,0
467614,0
1679,0
159993,0
366058,0
3786,0
544781,0
546118,0
172498,0
330017,0
75856,0
55950,0
548032,0
184526,0
546910,0
98176,0
332741,0
170934,0
52938,0
548216,0
515746,0
118555,0
457418,0
401413,0
519072,0
219642,0
5332,0
315930,0
344784,0
276642,0
137552,0
424314,0
244535,0
260154,0
7953,0
486314,0
296817,0
171476,0
179191,0
89005,0
398716,0
264387,0
542407,0
500785,0
481455,0
529910,0
192008,0
282020,0
512409,0
546262,0
396596,0
374866,0
399587,0
6697,0
191663,0
247370,0
431113,0
315165,0
20952,0
291752,0
218259,0
525019,0
7948,0
348644,0
420631,0
71472,0
547961,0
5385,0
544483,0
546274,0
274730,0
378286,0
103596,0
174119,0
53691,0
332158,0
207743,0
8645,0
544844,0
544628,0
13654,0
292011,0
462805,0
314096,0
179107,0
545034,0
265042,0
30123,0
536560,0
222269,0
147749,0
43807,0
139018,0
362090,0
207966,0
254891,0
222420,0
54642,0
210754,0
440645,0
155304,0
129607,0
170976,0
140160,0
464895,0
498238,0
4090,0
231889,0
60886,0
197835,0
309580,0
271625,0
268329,0
163437,0
523051,0
526052,0
112813,0
259824,0
545264,0
26442,0
106617,0
15387,0
46276,0
128333,0
125167,0
503783,0
437198,0
53502,0
477546,0
154542,0
66838,0
289107,0
98574,0
145566,0
543255,0
545693,0
144656,0
28930,0
266067,0
18673,0
136981,0
499408,0
545122,0
352721,0
547953,0
443387,0
159042,0
188976,0
327440,0
547742,0
423395,0
180928,0
182999,0
10693,0
495241,0
159826,0
427968,0
271479,0
50663,0
88410,0
188524,0
12471,0
317766,0
548361,0
340960,0
467230,0
301018,0
234814,0
547844,0
191030,0
45496,0
169355,0
209231,0
535169,0
171520,0
318032,0
140984,0
545803,0
23456,0
390424,0
265761,0
163064,0
16717,0
212861,0
546197,0
451866,0
382471,0
91905,0
54033,0
424791,0
545882,0
547123,0
346035,0
210318,0
548371,0
193467,0
371595,0
412258,0
452394,0
46186,0
546809,0
300455,0
109240,0
547475,0
34015,0
65382,0
115873,0
546840,0
295970,0
430089,0
161755,0
95929,0
310902,0
545890,0
235457,0
113723,0
113436,0
322144,0
441386,0
16049,0
28129,0
22352,0
548047,0
274978,0
148543,0
103831,0
216064,0
547026,0
271047,0
110147,0
265825,0
157435,0
546913,0
61019,0
276676,0
389948,0
546174,0
237127,0
509462,0
192129,0
542958,0
83260,0
61792,0
481091,0
316455,0
547952,0
97745,0
218537,0
454566,0
303836,0
125338,0
355259,0
274317,0
363401,0
105940,0
156133,0
546990,0
529048,0
161099,0
155158,0
534,0
198269,0
86166,0
171553,0
548372,0
433645,0
547671,0
346212,0
1504,0
21351,0
321757,0
61789,0
194643,0
161812,0
464365,0
498970,0
384727,0
343093,0
349629,0
471494,0
226553,0
475222,0
547528,0
282741,0
381014,0
545956,0
547685,0
486315,0
545872,0
202578,0
211192,0
84978,0
94328,0
362481,0
190836,0
180078,0
118610,0
42551,0
498964,0
37990,0
531320,0
232080,0
138858,0
415193,0
131095,0
231392,0
280394,0
140398,0
474968,0
83710,0
544568,0
546013,0
548133,0
357297,0
540049,0
545131,0
73835,0
543595,0
545186,0
455549,0
533679,0
391667,0
352847,0
64946,0
155322,0
214572,0
350123,0
215143,0
138463,0
54047,0
166618,0
264854,0
355006,0
421934,0
154514,0
142171,0
130600,0
261599,0
117127,0
83994,0
154550,0
104552,0
535411,0
544120,0
191355,0
443602,0
220166,0
28798,0
490109,0
176677,0
138253,0
546826,0
183192,0
296576,0
33359,0
47063,0
61438,0
545308,0
112417,0
547008,0
268577,0
373760,0
17683,0
443532,0
536746,0
546448,0
520425,0
207582,0
217563,0
417795,0
193500,0
544945,0
409698,0
479302,0
139068,0
384766,0
393965,0
24370,0
120246,0
129485,0
327123,0
258847,0
546846,0
546714,0
412218,0
548276,0
161724,0
534804,0
473624,0
547864,0
477527,0
110160,0
156886,0
83102,0
443639,0
521148,0
356239,0
73574,0
545664,0
159843,0
547508,0
484934,0
180194,0
80299,0
14951,0
13828,0
72269,0
67560,0
281143,0
546861,0
20155,0
20637,0
544692,0
193471,0
259650,0
546208,0
450512,0
1698,0
225666,0
200700,0
318328,0
545351,0
103322,0
394290,0
543259,0
231573,0
545632,0
264792,0
504212,0
536417,0
240202,0
301015,0
540506,0
366181,0
235741,0
79075,0
546962,0
152101,0
353059,0
122520,0
542109,0
315571,0
544759,0
211886,0
509705,0
545705,0
193137,0
466379,0
128782,0
208025,0
8091,0
356313,0
544956,0
544983,0
196197,0
355269,0
176186,0
222930,0
99212,0
542984,0
112549,0
544836,0
420589,0
547437,0
548388,0
91479,0
384529,0
21449,0
460997,0
536424,0
163972,0
329741,0
157163,0
375418,0
153765,0
12289,0
532830,0
545528,0
382697,0
105468,0
481642,0
211996,0
33354,0
477726,0
444160,0
394107,0
256830,0
33216,0
144781,0
45025,0
34864,0
534421,0
181431,0
161524,0
346711,0
19694,0
548242,0
118140,0
42137,0
497542,0
62285,0
474246,0
319718,0
230341,0
546101,0
47258,0
167443,0
330709,0
226884,0
42099,0
386708,0
498873,0
32471,0
141124,0
44177,0
548060,0
285480,0
238792,0
545498,0
97627,0
304110,0
545494,0
455452,0
540318,0
516975,0
524493,0
544280,0
287081,0
132566,0
260143,0
134450,0
60173,0
152096,0
7793,0
358916,0
263958,0
528575,0
232021,0
199944,0
531872,0
547234,0
458784,0
97417,0
142469,0
482077,0
1677,0
232813,0
548223,0
104491,0
81567,0
225682,0
262895,0
548323,0
48707,0
124966,0
425609,0
102169,0
53192,0
231815,0
370737,0
345862,0
210768,0
191163,0
397343,0
333674,0
187481,0
272787,0
429076,0
84036,0
242942,0
145684,0
546184,0
414854,0
311687,0
211970,0
173886,0
242266,0
115857,0
130826,0
395326,0
248355,0
329502,0
547955,0
461413,0
532755,0
227163,0
332076,0
103086,0
347083,0
484003,0
542225,0
65072,0
199115,0
540596,0
385407,0
46864,0
548008,0
132244,0
516584,0
285196,0
332887,0
344172,0
112842,0
25966,0
365274,0
508732,0
261598,0
498965,0
160529,0
468022,0
381717,0
196712,0
202676,0
210823,0
86850,0
548248,0
258492,0
15397,0
62482,0
121136,0
78980,0
30107,0
480176,0
490347,0
107655,0
427419,0
58753,0
529481,0
545109,0
142795,0
31762,0
226879,0
271815,0
157159,0
2274,0
319812,0
459754,0
41102,0
24115,0
146634,0
520126,0
215598,0
263459,0
119942,0
341686,0
495833,0
193248,0
77525,0
117959,0
278222,0
179823,0
298407,0
548413,0
197165,0
56841,0
544671,0
100518,0
74904,0
333850,0
50206,0
326747,0
114680,0
395531,0
201983,0
160366,0
444816,0
162720,0
343233,0
546062,0
477939,0
196130,0
546650,0
542947,0
319409,0
465182,0
115267,0
426660,0
152119,0
66354,0
536056,0
525483,0
259819,0
251881,0
546304,0
464250,0
545648,0
538501,0
474258,0
345637,0
333621,0
72273,0
54628,0
54629,0
391806,0
55602,0
546934,0
260148,0
546125,0
169936,0
245368,0
521964,0
546036,0
4242,0
203739,0
141155,0
223950,0
548342,0
182955,0
135430,0
58251,0
264860,0
113823,0
546818,0
240255,0
110177,0
4023,0
373875,0
172496,0
230679,0
84128,0
545583,0
262107,0
544639,0
264523,0
497771,0
178779,0
43167,0
545366,0
321030,0
52706,0
134828,0
173865,0
293341,0
542369,0
546889,0
43805,0
119560,0
219535,0
267707,0
14397,0
364846,0
548264,0
465514,0
16141,0
186315,0
60863,0
413803,0
373213,0
149551,0
545136,0
277410,0
31030,0
370893,0
507729,0
223044,0
451467,0
547729,0
280203,0
212156,0
312310,0
154373,0
264512,0
375268,0
53120,0
216163,0
275867,0
210916,0
265565,0
544093,0
144498,0
127106,0
69356,0
126914,0
370178,0
11120,0
14381,0
101409,0
222311,0
296898,0
91876,0
328834,0
231460,0
498622,0
547689,0
140204,0
30254,0
380205,0
369115,0
385783,0
132953,0
132026,0
212441,0
160185,0
517887,0
497491,0
76152,0
406250,0
109814,0
60643,0
163246,0
223767,0
414314,0
144788,0
275820,0
403257,0
539006,0
546415,0
548272,0
548112,0
521963,0
433592,0
226039,0
94244,0
142615,0
351206,0
327304,0
64896,0
110739,0
544888,0
539720,0
113707,0
207354,0
203857,0
484737,0
544485,0
39498,0
536973,0
269140,0
543809,0
62444,0
289832,0
153196,0
23288,0
64081,0
214258,0
268409,0
500217,0
448264,0
275017,0
434399,0
490964,0
181522,0
145232,0
546783,0
170734,0
344878,0
456297,0
181414,0
349407,0
543249,0
68603,0
283670,0
183726,0
127524,0
201564,0
53684,0
289776,0
489192,0
545879,0
486843,0
388326,0
547255,0
127556,0
269622,0
532136,0
281666,0
546418,0
167608,0
218927,0
152089,0
180974,0
452706,0
66343,0
532148,0
386996,0
168532,0
289860,0
438928,0
225889,0
498857,0
100427,0
547512,0
211901,0
136984,0
163597,0
477130,0
12112,0
53634,0
456551,0
66211,0
99866,0
278566,0
57993,0
16159,0
23843,0
535376,0
547602,0
197853,0
263512,0
314620,0
547340,0
112554,0
121051,0
546687,0
509302,0
283384,0
80234,0
54733,0
214384,0
546634,0
209578,0
260168,0
489207,0
127526,0
136246,0
545681,0
215195,0
200990,0
64618,0
547881,0
45214,0
50059,0
157939,0
296527,0
395686,0
60443,0
165036,0
480013,0
191680,0
112563,0
547317,0
545774,0
545522,0
544239,0
3543,0
433087,0
545325,0
359933,0
257222,0
457590,0
532782,0
545597,0
87658,0
313035,0
75220,0
545415,0
215192,0
260675,0
298578,0
547006,0
8084,0
228699,0
543820,0
66190,0
115103,0
180324,0
546594,0
374542,0
95841,0
419024,0
393282,0
111462,0
56839,0
451133,0
44756,0
247792,0
516006,0
547869,0
530006,0
18971,0
420595,0
78738,0
545629,0
543694,0
54040,0
12043,0
185355,0
117475,0
179529,0
37167,0
74530,0
236972,0
283129,0
485420,0
4014,0
498818,0
70859,0
380292,0
22129,0
970,0
256485,0
269266,0
547871,0
121563,0
490870,0
545421,0
228266,0
528639,0
261902,0
197581,0
546523,0
511282,0
542253,0
244740,0
548260,0
413149,0
400403,0
144690,0
379589,0
147830,0
137619,0
504098,0
229239,0
117812,0
197334,0
377052,0
178516,0
184327,0
519834,0
1290,0
233541,0
18761,0
306872,0
55424,0
260149,0
54966,0
433502,0
4577,0
166011,0
110099,0
38124,0
108868,0
538521,0
344547,0
166635,0
548266,0
453940,0
34576,0
548447,0
84987,0
395211,0
497502,0
26395,0
68430,0
442916,0
13440,0
548281,0
82254,0
542987,0
16138,0
544350,0
396968,0
6647,0
528486,0
218588,0
519618,0
543337,0
545982,0
215313,0
129859,0
511071,0
398869,0
353695,0
144654,0
265421,0
20093,0
507879,0
169991,0
450228,0
382388,0
290051,0
272932,0
348446,0
138124,0
46917,0
380456,0
439775,0
391703,0
249064,0
94154,0
169536,0
28715,0
54297,0
544113,0
186680,0
170760,0
429383,0
276686,0
272802,0
274695,0
209379,0
230687,0
338662,0
283426,0
120319,0
242033,0
547570,0
319328,0
547247,0
546122,0
285060,0
278655,0
484979,0
102678,0
227909,0
528409,0
341035,0
121381,0
372381,0
340995,0
534462,0
299013,0
400966,0
459030,0
72686,0
59448,0
285814,0
493585,0
245824,0
548431,0
141540,0
502016,0
279366,0
270440,0
307891,0
249777,0
100436,0
544662,0
47997,0
17609,0
8274,0
118546,0
327027,0
542545,0
526794,0
407635,0
544792,0
193277,0
293914,0
115099,0
162315,0
543079,0
93510,0
548037,0
20970,0
460038,0
492311,0
246045,0
397893,0
231766,0
125702,0
51921,0
391609,0
545510,0
497427,0
468090,0
541301,0
546034,0
259909,0
83870,0
141192,0
546532,0
517923,0
296802,0
386352,0
373092,0
383567,0
128492,0
545799,0
420971,0
402670,0
152084,0
3622,0
396788,0
125782,0
191891,0
40304,0
517656,0
224402,0
335262,0
301444,0
538926,0
71152,0
272572,0
398123,0
542441,0
446019,0
